t,lat,lon,altitude_m,speed_kmh,heading_deg,gps_dop,gps_sats,dist_m,arc_m,slope_pct,slope_deg,g_vertical,g_lateral,g_longitudinal,g_lateral_peak,g_long_peak,in_curve
2.2,43.53411944444444,13.500166666666667,35.5,34.7898,198.56,0.71,14,1.029,0.966,0.0,0.0,0.9466,-0.169,0.2604,0.2559,0.4033,True
2.3,43.53411111111111,13.500163888888888,35.4,34.9195,197.73,0.71,14,0.953,0.97,-10.49,-5.988,0.947,-0.1281,0.2126,0.1802,0.3125,True
2.4,43.534102777777775,13.500158333333333,35.4,35.2047,196.27,0.71,14,1.029,0.978,0.0,0.0,0.9444,-0.1249,0.2256,0.1963,0.3604,False
2.5,43.53409444444444,13.500155555555555,35.4,0.0,,0.71,14,0.953,0.0,0.0,0.0,0.952,-0.1203,0.2136,0.2266,0.3013,False
2.6,43.53408611111111,13.500152777777778,35.4,35.1287,196.97,0.71,14,0.953,0.976,0.0,0.0,0.9611,-0.1762,0.2131,0.2329,0.2974,False
2.6,43.53408611111111,13.500152777777778,35.4,35.1287,196.97,0.71,14,0.0,0.0,,,,,,,,False
2.8,43.53406944444444,13.500147222222223,35.3,34.9398,195.72,0.68,15,1.907,1.941,-5.24,-3.002,0.9795,-0.0661,0.1992,0.1226,0.2568,True
3.0,43.534052777777774,13.50013888888889,35.2,34.5805,195.32,0.68,15,1.971,1.921,-5.07,-2.904,0.9877,-0.1219,0.2126,0.2021,0.3096,True
3.2,43.53403611111111,13.500133333333334,35.0,35.6751,194.35,0.68,15,1.907,1.982,-10.49,-5.988,0.9687,-0.0939,0.2006,0.1582,0.3154,True
3.4,43.53401944444444,13.500127777777777,34.9,35.9195,193.71,0.68,15,1.907,1.996,-5.24,-3.002,0.967,-0.0644,0.1737,0.1299,0.2544,True
3.6,43.53400277777778,13.500122222222222,34.7,36.0584,192.9,0.68,15,1.907,2.003,-10.49,-5.988,0.9766,-0.0434,0.1684,0.1528,0.2744,True
3.6,43.53400277777778,13.500122222222222,34.7,36.0584,192.9,0.68,15,0.0,0.0,,,,,,,,True
3.8,43.53398333333333,13.500116666666667,34.5,36.0677,191.52,0.68,15,2.208,2.004,-9.06,-5.176,0.9724,0.0285,0.1494,0.1226,0.21,True
4.0,43.533966666666664,13.500111111111112,34.3,35.7066,191.96,0.68,15,1.907,1.984,-10.49,-5.988,0.9767,-0.0314,0.1336,0.0781,0.2212,True
4.2,43.53395,13.500108333333333,34.0,35.9621,190.16,0.68,15,1.867,1.998,-16.07,-9.13,1.0133,-0.0159,0.146,0.106,0.2568,True
4.4,43.53393055555556,13.500102777777778,33.8,36.1381,189.25,0.68,15,2.208,2.008,-9.06,-5.176,0.9723,-0.0139,0.1708,0.0581,0.2485,True
4.6,43.53391388888889,13.5001,33.7,36.74,187.57,0.68,15,1.867,2.041,-5.36,-3.066,0.9756,0.008,0.1187,0.0762,0.2192,True
4.6,43.53391388888889,13.5001,33.7,36.74,187.57,0.68,15,0.0,0.0,,,,,,,,True
4.8,43.53389444444444,13.500097222222223,33.6,37.2104,186.3,0.68,15,2.174,2.067,-4.6,-2.634,0.9848,-0.0442,0.1601,0.1182,0.3203,True
5.0,43.533874999999995,13.500094444444445,33.4,37.5697,185.99,0.68,15,2.174,2.087,-9.2,-5.257,0.9697,-0.0461,0.1292,0.1685,0.2041,True
5.2,43.533858333333335,13.500091666666666,33.3,37.2493,185.71,0.68,15,1.867,2.069,-5.36,-3.066,1.0154,-0.0097,0.116,0.0435,0.1836,True
5.4,43.53383888888889,13.500091666666666,33.2,37.5326,184.41,0.68,15,2.162,2.085,-4.63,-2.648,1.0078,-0.0349,0.1542,0.0918,0.2529,True
5.6,43.53381944444444,13.50008888888889,33.1,37.1715,184.56,0.68,15,2.174,2.065,-4.6,-2.634,0.9834,-0.0709,0.1528,0.1699,0.3154,True
5.6,43.53381944444444,13.50008888888889,33.1,37.1715,184.56,0.68,15,0.0,0.0,,,,,,,,True
5.8,43.5338,13.500086111111111,33.0,37.1863,184.77,0.68,15,2.174,2.066,-4.6,-2.634,1.0053,-0.0686,0.0958,0.1362,0.1533,False
6.0,43.53378333333333,13.500086111111111,32.9,37.2382,184.54,0.68,15,1.853,2.069,-5.4,-3.089,1.0179,-0.0693,0.1013,0.1226,0.1987,True
6.2,43.533763888888885,13.500083333333333,32.8,36.5326,183.78,0.68,15,2.174,2.03,-4.6,-2.634,1.0006,-0.1031,0.113,0.1802,0.2261,True
6.4,43.53374722222222,13.500080555555556,32.7,36.1807,183.73,0.68,15,1.867,2.01,-5.36,-3.066,0.9912,-0.1255,0.1086,0.2002,0.1875,True
6.6,43.53372777777778,13.500080555555556,32.7,35.6788,184.01,0.68,15,2.162,1.982,0.0,0.0,1.0147,-0.1548,0.0988,0.2007,0.1968,False
6.6,43.53372777777778,13.500080555555556,,35.6788,184.01,,,0.0,0.0,,,,,,,,False
6.7,43.53371944444444,13.500080555555556,32.6,0.0,,0.71,14,0.927,0.0,,,1.03,-0.1514,0.0929,0.2021,0.1592,False
6.8,43.53371111111111,13.500080555555556,32.6,35.3047,181.42,0.71,14,0.927,0.981,0.0,0.0,1.0297,-0.1575,0.1296,0.2573,0.2031,False
6.9,43.533699999999996,13.500080555555556,32.6,34.5065,180.67,0.71,14,1.235,0.959,0.0,0.0,0.999,-0.1451,0.1528,0.2231,0.2441,True
7.0,43.53369166666666,13.500080555555556,32.6,34.8232,179.63,0.71,14,0.927,0.967,0.0,0.0,0.9852,-0.1455,0.1846,0.1885,0.2656,True
7.1,43.53368333333333,13.500080555555556,32.5,34.3916,179.13,0.71,14,0.927,0.955,-10.79,-6.159,1.0071,-0.2047,0.1564,0.2705,0.2432,True
7.2,43.533674999999995,13.500080555555556,32.4,34.4342,177.96,0.71,14,0.927,0.957,-10.79,-6.159,0.9854,-0.1673,0.1464,0.3149,0.2568,True
7.3,43.53366666666666,13.500080555555556,32.4,34.0046,177.7,0.71,14,0.927,0.945,0.0,0.0,0.9722,-0.1335,0.163,0.2065,0.23,False
7.4,43.53365833333333,13.500080555555556,32.3,0.0,,0.71,14,0.927,0.0,-10.79,-6.159,0.9712,-0.1379,0.1572,0.1699,0.2539,False
7.5,43.53365,13.500080555555556,32.3,34.0861,177.96,0.71,14,0.927,0.947,0.0,0.0,0.984,-0.1477,0.1491,0.2061,0.2461,False
7.6,43.53364166666667,13.500083333333333,32.2,33.7083,176.01,0.71,14,0.953,0.936,-10.49,-5.988,0.9785,-0.1341,0.1518,0.2188,0.2793,True
7.7,43.533633333333334,13.500083333333333,32.1,33.9342,174.71,0.71,14,0.927,0.943,-10.79,-6.159,0.9853,-0.1471,0.1583,0.2212,0.2686,True
7.7,43.533633333333334,13.500083333333333,32.1,33.9342,174.71,0.71,14,0.0,0.0,,,,,,,,True
7.8,43.533625,13.500083333333333,32.1,33.8749,173.41,0.71,14,0.927,0.941,0.0,0.0,1.0011,-0.1662,0.143,0.2202,0.2598,True
7.9,43.53361666666667,13.500086111111111,32.0,33.8953,173.48,0.71,14,0.953,0.942,-10.49,-5.988,0.999,-0.168,0.1505,0.2339,0.2383,True
8.0,43.53360833333333,13.500086111111111,32.0,34.0212,172.84,0.68,15,0.927,0.945,0.0,0.0,0.9878,-0.1431,0.1621,0.1919,0.2642,True
8.1,43.5336,13.50008888888889,32.0,33.6064,172.52,0.68,15,0.953,0.934,0.0,0.0,0.9952,-0.1409,0.1752,0.2305,0.2886,True
8.2,43.533588888888886,13.500091666666666,31.9,33.912,172.37,0.68,15,1.256,0.942,-7.96,-4.554,0.9973,-0.1919,0.179,0.2764,0.27,False
8.3,43.53358055555555,13.500091666666666,31.9,0.0,,0.7,14,0.927,0.0,0.0,0.0,1.0021,-0.1528,0.1785,0.2192,0.2363,False
8.4,43.53357222222222,13.500094444444445,31.9,34.1657,172.23,0.7,14,0.953,0.949,0.0,0.0,0.9936,-0.1629,0.2279,0.2559,0.3477,False
8.5,43.533563888888885,13.500094444444445,31.9,34.4583,171.16,0.7,14,0.927,0.957,0.0,0.0,0.9951,-0.1578,0.2088,0.229,0.311,True
8.6,43.53355555555555,13.500097222222223,31.8,34.6361,168.91,0.7,14,0.953,0.962,-10.49,-5.988,0.9858,-0.1688,0.2235,0.2363,0.3887,True
8.6,43.53355555555555,13.500097222222223,,34.6361,168.91,,,0.0,0.0,,,,,,,,True
8.7,43.53354722222222,13.5001,31.7,34.4731,167.39,0.68,15,0.953,0.958,,,0.9982,-0.1493,0.2244,0.2056,0.313,True
8.8,43.533538888888884,13.500102777777778,31.7,33.8064,166.42,0.68,15,0.953,0.939,0.0,0.0,0.987,-0.1776,0.2267,0.2441,0.291,True
8.9,43.53353055555555,13.500105555555555,31.6,33.7434,165.63,0.68,15,0.953,0.937,-10.49,-5.988,0.9769,-0.1665,0.2318,0.2363,0.3394,True
9.0,43.53352222222222,13.500108333333333,31.5,34.4435,164.53,0.68,15,0.953,0.957,-10.49,-5.988,0.9825,-0.2067,0.2408,0.2695,0.3408,True
9.1,43.53351388888888,13.500111111111112,31.4,34.7639,164.61,0.68,15,0.953,0.966,-10.49,-5.988,0.987,-0.1984,0.2167,0.272,0.3379,False
9.2,43.53350555555556,13.500113888888889,31.3,0.0,,0.68,15,0.953,0.0,-10.49,-5.988,0.9886,-0.1903,0.2045,0.2749,0.3267,False
9.3,43.53349722222222,13.500119444444444,31.3,35.1361,162.19,0.68,15,1.029,0.976,0.0,0.0,0.986,-0.2048,0.2223,0.3203,0.3291,False
9.4,43.53348888888889,13.500122222222222,31.2,34.4268,159.8,0.68,15,0.953,0.956,-10.49,-5.988,0.9747,-0.1681,0.2035,0.2456,0.3281,True
9.5,43.533480555555556,13.500127777777777,31.1,33.8601,157.93,0.68,15,1.029,0.941,-9.72,-5.55,0.9948,-0.1849,0.2117,0.2588,0.3213,True
9.6,43.53347222222222,13.500130555555556,31.1,33.9842,155.09,0.68,15,0.953,0.944,0.0,0.0,0.9642,-0.2033,0.2083,0.2656,0.2529,True
9.6,43.53347222222222,13.500130555555556,,33.9842,155.09,,,0.0,0.0,,,,,,,,True
9.7,43.53346666666666,13.500136111111111,31.0,33.7842,153.84,0.68,15,0.763,0.938,,,0.9859,-0.2118,0.2142,0.2764,0.292,True
9.8,43.53345833333333,13.500141666666666,31.0,34.049,152.53,0.68,15,1.029,0.946,0.0,0.0,0.9723,-0.2161,0.2068,0.291,0.2866,True
10.0,43.533449999999995,13.500147222222223,31.0,33.8064,151.24,0.65,16,1.029,1.878,0.0,0.0,0.9835,-0.2605,0.2114,0.3218,0.3008,True
10.1,43.53344166666666,13.500152777777778,30.9,34.412,151.22,0.65,16,1.029,0.956,-9.72,-5.55,0.9945,-0.2521,0.203,0.3101,0.3184,True
10.2,43.533427777777774,13.500163888888888,30.8,34.6417,149.74,0.65,16,1.785,0.962,-5.6,-3.206,0.9885,-0.2415,0.2088,0.2852,0.2769,True
10.4,43.53341944444444,13.500172222222222,30.7,34.1861,145.09,0.65,16,1.145,1.899,-8.74,-4.993,0.9722,-0.2645,0.2163,0.314,0.3359,True
10.5,43.53341388888889,13.500177777777777,30.6,34.5639,143.88,0.65,16,0.763,0.96,-13.11,-7.467,0.9865,-0.2806,0.2121,0.3486,0.3096,True
10.6,43.533405555555554,13.50018611111111,30.6,34.5398,142.18,0.65,16,1.145,0.959,0.0,0.0,0.9719,-0.2704,0.1981,0.3213,0.2915,True
10.6,43.5334,13.500191666666666,30.5,34.412,140.36,0.65,16,0.763,0.0,-13.11,-7.467,,,,,,True
10.7,43.5334,13.500191666666666,30.5,34.412,140.36,0.65,16,0.0,0.956,,,0.9967,-0.2577,0.2023,0.3193,0.2793,True
10.8,43.53339166666667,13.5002,30.4,35.3158,139.31,0.65,16,1.145,0.981,-8.74,-4.993,0.9745,-0.2586,0.1984,0.3286,0.3315,True
10.9,43.533386111111106,13.500208333333333,30.4,34.9639,137.64,0.65,16,0.913,0.971,0.0,0.0,0.9922,-0.2492,0.2175,0.3086,0.2686,True
11.0,43.53337777777777,13.500216666666667,30.3,34.9287,134.48,0.65,16,1.145,0.97,-8.74,-4.993,0.9785,-0.2551,0.2105,0.313,0.29,True
11.1,43.533366666666666,13.50023611111111,30.3,34.9083,132.92,0.65,16,1.996,0.97,0.0,0.0,0.9827,-0.2137,0.1826,0.3003,0.2505,True
11.3,43.53335555555555,13.500252777777778,30.3,35.1065,129.87,0.59,17,1.825,1.95,0.0,0.0,0.9885,-0.2151,0.1428,0.2847,0.25,True
11.5,43.53335,13.500263888888888,30.3,35.1287,126.38,0.59,17,1.088,1.952,0.0,0.0,0.9905,-0.2452,0.1544,0.3066,0.2207,True
11.6,43.533338888888885,13.500283333333334,30.3,35.4399,125.13,0.59,17,1.996,0.984,0.0,0.0,0.9863,-0.2976,0.1773,0.353,0.2622,True
11.6,43.533338888888885,13.500283333333334,30.3,35.4399,125.13,0.59,17,0.0,0.0,,,,,,,,True
11.8,43.53333333333333,13.500294444444444,30.2,35.5491,122.65,0.59,17,1.088,1.975,-9.19,-5.251,0.9748,-0.2791,0.1623,0.3384,0.2476,True
11.9,43.53333055555555,13.500302777777778,30.2,34.6157,120.6,0.62,16,0.739,0.962,0.0,0.0,0.9844,-0.2403,0.1491,0.3096,0.3071,True
12.0,43.533319444444444,13.500325,30.2,35.3436,119.07,0.62,16,2.176,0.982,0.0,0.0,0.9832,-0.2936,0.1583,0.3364,0.2759,True
12.1,43.533316666666664,13.50033611111111,30.3,34.5991,114.89,0.68,15,0.947,0.961,10.55,6.025,0.9802,-0.2119,0.1545,0.2661,0.2417,True
12.2,43.53331388888889,13.500347222222222,30.3,34.4991,113.34,0.68,15,0.947,0.958,0.0,0.0,0.9823,-0.2613,0.1685,0.314,0.2632,True
12.3,43.53330833333333,13.500358333333333,30.3,34.5287,112.25,0.68,15,1.088,0.959,0.0,0.0,0.9947,-0.2376,0.174,0.2979,0.2637,True
12.4,43.53330555555556,13.500369444444445,30.3,34.8361,110.71,0.68,15,0.947,0.968,0.0,0.0,0.9877,-0.263,0.1704,0.314,0.229,True
12.6,43.53330277777778,13.500380555555555,30.3,34.5102,109.03,0.68,15,0.947,1.917,0.0,0.0,1.012,-0.2206,0.1985,0.314,0.2827,True
12.6,43.5333,13.500391666666667,,34.5009,107.71,,,0.947,0.0,,,,,,,,True
12.7,43.5333,13.500391666666667,,34.5009,107.71,,,0.0,0.958,,,,,,,,False
12.7,43.533297222222224,13.500402777777778,30.3,34.0064,106.21,0.79,14,0.947,0.0,,,0.9937,-0.2004,0.2006,0.2881,0.3237,False
12.8,43.533294444444444,13.50041388888889,30.3,0.0,,0.79,14,0.947,0.0,0.0,0.0,1.0052,-0.2143,0.2114,0.2769,0.3501,False
12.9,43.53329166666666,13.500425,30.3,34.3657,105.2,0.79,14,0.947,0.955,0.0,0.0,0.9712,-0.1549,0.2192,0.2275,0.3237,False
13.0,43.53328888888889,13.500438888888889,30.2,34.7676,102.76,0.79,14,1.161,0.966,-8.61,-4.921,0.9828,-0.1812,0.1977,0.2891,0.3584,True
13.1,43.53328888888889,13.50045,30.2,34.7898,102.87,0.79,14,0.896,0.966,0.0,0.0,0.9783,-0.1292,0.1623,0.1865,0.2886,True
13.2,43.53328611111111,13.500461111111111,30.2,34.9417,102.08,0.79,14,0.947,0.971,0.0,0.0,0.9936,-0.1413,0.1399,0.2041,0.2598,True
13.4,43.53328333333333,13.500472222222223,,34.5713,100.23,,,0.947,1.921,,,,,,,,True
13.4,43.53328333333333,13.500486111111112,30.3,34.1824,99.46,0.79,14,1.12,0.0,,,1.0061,-0.0951,0.166,0.1489,0.2529,True
13.5,43.53328055555556,13.500497222222222,30.3,34.062,99.07,0.79,14,0.947,0.946,0.0,0.0,0.994,-0.0493,0.154,0.1084,0.2881,True
13.6,43.53328055555556,13.500508333333334,30.3,34.6694,99.14,0.79,14,0.896,0.963,0.0,0.0,0.9897,-0.0836,0.1687,0.1465,0.2944,False
13.6,43.53328055555556,13.500508333333334,,34.6694,99.14,,,0.0,0.0,,,,,,,,False
13.7,43.533277777777776,13.500519444444445,30.3,0.0,,0.79,14,0.947,0.0,,,0.9543,-0.0389,0.1673,0.0879,0.2661,False
13.8,43.533277777777776,13.500533333333333,30.3,33.949,98.27,0.79,14,1.12,0.943,0.0,0.0,0.9774,-0.0509,0.1709,0.1201,0.2632,False
13.9,43.533274999999996,13.500544444444444,30.4,33.9342,97.48,0.79,14,0.947,0.943,10.55,6.025,0.9762,-0.0344,0.1302,0.1138,0.2612,True
14.0,43.533274999999996,13.500555555555556,30.4,33.5786,97.12,0.79,14,0.896,0.933,0.0,0.0,0.9953,-0.0337,0.1405,0.0713,0.2349,True
14.2,43.53327222222222,13.500577777777778,30.5,33.6638,97.62,0.79,14,1.818,1.87,5.5,3.149,1.0029,-0.0219,0.1495,0.0742,0.2651,False
14.4,43.53326944444444,13.500602777777777,30.5,33.0545,97.09,0.79,14,2.039,1.836,0.0,0.0,0.9902,-0.0156,0.1548,0.0669,0.2314,True
14.6,43.53326666666666,13.500625,30.6,32.7026,97.45,0.79,14,1.818,1.817,5.5,3.149,0.973,0.0076,0.1466,0.0591,0.2612,True
14.6,43.53326666666666,13.500625,30.6,32.7026,97.45,0.79,14,0.0,0.0,,,,,,,,True
14.8,43.53326388888889,13.500647222222222,30.6,32.5211,96.38,0.79,14,1.818,1.807,0.0,0.0,0.9872,-0.005,0.1134,0.063,0.2007,True
15.0,43.53326388888889,13.500669444444444,30.7,32.0896,96.22,0.79,14,1.791,1.783,5.58,3.195,0.9948,0.0138,0.1101,0.0732,0.2324,False
15.2,43.53326111111111,13.500691666666667,30.7,32.0859,96.51,0.79,14,1.818,1.783,0.0,0.0,0.9771,0.0357,0.0905,0.0986,0.2061,True
15.4,43.53325833333333,13.500713888888889,30.7,31.2321,97.26,0.79,14,1.818,1.735,0.0,0.0,0.9821,0.0411,0.0849,0.1343,0.2036,True
15.6,43.533255555555556,13.500733333333333,30.8,30.6043,98.24,0.79,14,1.598,1.7,6.26,3.582,1.0289,0.0689,0.0564,0.127,0.1797,True
15.6,43.533255555555556,13.500733333333333,30.8,30.6043,98.24,0.79,14,0.0,0.0,,,,,,,,True
15.8,43.533255555555556,13.500755555555555,30.8,30.0783,97.99,0.79,14,1.791,1.671,0.0,0.0,0.9532,0.0564,0.0656,0.1138,0.145,True
16.0,43.533252777777776,13.500775,30.8,28.8875,99.79,0.79,14,1.598,1.605,0.0,0.0,1.0082,0.1358,0.077,0.2402,0.3052,True
