t,lat,lon,gps_alt,dem_alt,diff_m
8.8,43.533538888888884,13.500102777777778,31.7,39.0,-7.3
8.9,43.53353055555555,13.500105555555555,31.6,39.0,-7.4
9.0,43.53352222222222,13.500108333333333,31.5,39.0,-7.5
9.1,43.53351388888888,13.500111111111112,31.4,39.0,-7.6
9.2,43.53350555555556,13.500113888888889,31.3,39.0,-7.7
9.3,43.53349722222222,13.500119444444444,31.3,39.0,-7.7
9.4,43.53348888888889,13.500122222222222,31.2,39.0,-7.8
9.5,43.533480555555556,13.500127777777777,31.1,39.0,-7.9
9.6,43.53347222222222,13.500130555555556,31.1,38.0,-6.9
9.7,43.53346666666666,13.500136111111111,31.0,38.0,-7.0
9.8,43.53345833333333,13.500141666666666,31.0,38.0,-7.0
10.0,43.533449999999995,13.500147222222223,31.0,38.0,-7.0
10.1,43.53344166666666,13.500152777777778,30.9,38.0,-7.1
10.2,43.533427777777774,13.500163888888888,30.8,38.0,-7.2
10.4,43.53341944444444,13.500172222222222,30.7,38.0,-7.3
10.5,43.53341388888889,13.500177777777777,30.6,38.0,-7.4
10.6,43.533405555555554,13.50018611111111,30.6,38.0,-7.4
10.7,43.5334,13.500191666666666,30.5,38.0,-7.5
10.8,43.53339166666667,13.5002,30.4,38.0,-7.6
10.9,43.533386111111106,13.500208333333333,30.4,38.0,-7.6
11.0,43.53337777777777,13.500216666666667,30.3,38.0,-7.7
11.1,43.533366666666666,13.50023611111111,30.3,38.0,-7.7
11.3,43.53335555555555,13.500252777777778,30.3,38.0,-7.7
11.5,43.53335,13.500263888888888,30.3,38.0,-7.7
11.6,43.533338888888885,13.500283333333334,30.3,38.0,-7.7
11.8,43.53333333333333,13.500294444444444,30.2,38.0,-7.8
11.9,43.53333055555555,13.500302777777778,30.2,38.0,-7.8
12.0,43.533319444444444,13.500325,30.2,38.0,-7.8
12.1,43.533316666666664,13.50033611111111,30.3,38.0,-7.7
12.2,43.53331388888889,13.500347222222222,30.3,38.0,-7.7
12.3,43.53330833333333,13.500358333333333,30.3,38.0,-7.7
12.4,43.53330555555556,13.500369444444445,30.3,38.0,-7.7
12.6,43.53330277777778,13.500380555555555,30.3,38.0,-7.7
12.7,43.533297222222224,13.500402777777778,30.3,38.0,-7.7
12.8,43.533294444444444,13.50041388888889,30.3,38.0,-7.7
12.9,43.53329166666666,13.500425,30.3,38.0,-7.7
13.0,43.53328888888889,13.500438888888889,30.2,38.0,-7.8
13.1,43.53328888888889,13.50045,30.2,38.0,-7.8
13.2,43.53328611111111,13.500461111111111,30.2,38.0,-7.8
13.4,43.53328333333333,13.500486111111112,30.3,38.0,-7.7
13.5,43.53328055555556,13.500497222222222,30.3,38.0,-7.7
13.6,43.53328055555556,13.500508333333334,30.3,38.0,-7.7
13.7,43.533277777777776,13.500519444444445,30.3,38.0,-7.7
13.8,43.533277777777776,13.500533333333333,30.3,38.0,-7.7
13.9,43.533274999999996,13.500544444444444,30.4,38.0,-7.6
14.0,43.533274999999996,13.500555555555556,30.4,38.0,-7.6
14.2,43.53327222222222,13.500577777777778,30.5,38.0,-7.5
14.4,43.53326944444444,13.500602777777777,30.5,38.0,-7.5
14.6,43.53326666666666,13.500625,30.6,38.0,-7.4
14.8,43.53326388888889,13.500647222222222,30.6,38.0,-7.4
15.0,43.53326388888889,13.500669444444444,30.7,38.0,-7.3
15.2,43.53326111111111,13.500691666666667,30.7,38.0,-7.3
15.4,43.53325833333333,13.500713888888889,30.7,38.0,-7.3
15.6,43.533255555555556,13.500733333333333,30.8,38.0,-7.2
15.8,43.533255555555556,13.500755555555555,30.8,38.0,-7.2
16.0,43.533252777777776,13.500775,30.8,38.0,-7.2
16.2,43.53325,13.500794444444445,30.9,38.0,-7.1
16.4,43.53324444444444,13.500813888888889,30.9,38.0,-7.1
16.6,43.53324166666667,13.500830555555556,31.0,38.0,-7.0
16.8,43.53323888888889,13.50085,31.1,38.0,-6.9
17.0,43.53323611111111,13.500858333333333,31.1,38.0,-6.9
17.1,43.533230555555555,13.500875,31.1,38.0,-6.9
17.3,43.533227777777775,13.50088888888889,31.2,38.0,-6.8
17.5,43.533225,13.500897222222223,31.2,38.0,-6.8
17.6,43.53321666666667,13.500911111111112,31.3,38.0,-6.7
17.8,43.53321111111111,13.500927777777777,31.3,38.0,-6.7
18.0,43.533202777777774,13.50093888888889,31.3,38.0,-6.7
18.2,43.53319722222222,13.500952777777778,31.3,38.0,-6.7
18.4,43.53318888888889,13.500963888888888,31.4,37.0,-5.6
18.5,43.533183333333334,13.500969444444445,31.4,37.0,-5.6
18.6,43.53317777777778,13.500975,31.4,37.0,-5.6
18.7,43.533175,13.500980555555556,31.4,37.0,-5.6
18.8,43.53316944444445,13.50098611111111,31.4,37.0,-5.6
18.9,43.533163888888886,13.500991666666666,31.4,37.0,-5.6
19.0,43.53316111111111,13.500994444444444,31.4,37.0,-5.6
19.1,43.53315555555555,13.501,31.5,37.0,-5.5
19.2,43.53315,13.501002777777778,31.5,37.0,-5.5
19.3,43.533144444444446,13.501008333333333,31.5,37.0,-5.5
19.5,43.53313333333333,13.501013888888888,31.5,37.0,-5.5
19.7,43.53312222222222,13.501019444444445,31.6,37.0,-5.4
19.9,43.53311111111111,13.501022222222222,31.7,37.0,-5.3
20.1,43.5331,13.501027777777777,31.7,37.0,-5.3
20.3,43.53308888888889,13.501030555555555,31.8,37.0,-5.2
20.4,43.53308055555556,13.501030555555555,31.9,37.0,-5.1
20.6,43.53306944444444,13.501030555555555,32.0,37.0,-5.0
20.7,43.53306388888889,13.501030555555555,32.3,37.0,-4.7
20.8,43.533055555555556,13.501030555555555,32.4,37.0,-4.6
20.9,43.533049999999996,13.501027777777777,32.5,37.0,-4.5
21.1,43.53303611111111,13.501025,32.6,37.0,-4.4
21.3,43.533025,13.501022222222222,32.8,37.0,-4.2
21.5,43.53301111111111,13.501019444444445,33.0,37.0,-4.0
21.7,43.53299722222222,13.501013888888888,33.2,37.0,-3.8
21.9,43.53298611111111,13.501005555555556,33.3,37.0,-3.7
22.1,43.53297222222222,13.500997222222223,33.5,36.0,-2.5
22.3,43.53295833333333,13.50098888888889,33.6,36.0,-2.4
22.5,43.53294722222222,13.500977777777777,33.7,36.0,-2.3
22.7,43.53293333333333,13.500966666666667,33.8,36.0,-2.2
22.9,43.53292222222222,13.500955555555555,33.8,36.0,-2.2
23.1,43.53290833333333,13.500944444444444,33.9,36.0,-2.1
23.3,43.532894444444445,13.500933333333334,33.9,36.0,-2.1
23.5,43.53288055555556,13.500922222222222,34.0,36.0,-2.0
23.7,43.53286666666666,13.500911111111112,34.0,36.0,-2.0
23.9,43.53285555555556,13.5009,34.0,36.0,-2.0
24.1,43.53284166666666,13.500886111111111,34.1,35.0,-0.9
24.3,43.532827777777776,13.500875,34.1,35.0,-0.9
24.5,43.53281388888889,13.500863888888889,34.1,35.0,-0.9
24.7,43.53279722222222,13.500852777777778,34.2,35.0,-0.8
24.9,43.532783333333334,13.50083888888889,34.2,35.0,-0.8
25.1,43.53276944444444,13.500827777777777,34.2,35.0,-0.8
25.3,43.53275277777778,13.500816666666667,34.3,35.0,-0.7
25.5,43.532738888888886,13.500802777777778,34.3,35.0,-0.7
25.7,43.53272222222222,13.500791666666666,34.3,35.0,-0.7
25.9,43.53270555555555,13.500780555555556,34.4,35.0,-0.6
26.1,43.532688888888885,13.500769444444444,34.4,35.0,-0.6
26.3,43.532672222222224,13.500755555555555,34.4,35.0,-0.6
26.5,43.53265555555556,13.500744444444445,34.4,35.0,-0.6
26.7,43.53263888888889,13.500736111111111,34.4,35.0,-0.6
26.9,43.53261944444444,13.500725,34.4,35.0,-0.6
27.1,43.532602777777775,13.500713888888889,34.4,35.0,-0.6
27.3,43.53258611111111,13.500702777777779,34.4,35.0,-0.6
27.5,43.53256666666667,13.500691666666667,34.4,35.0,-0.6
27.7,43.53254722222222,13.500683333333333,34.5,35.0,-0.5
27.9,43.53253055555555,13.500672222222223,34.5,35.0,-0.5
28.1,43.53251111111111,13.500663888888889,34.6,35.0,-0.4
28.3,43.532491666666665,13.500655555555555,34.6,35.0,-0.4
28.5,43.53247222222222,13.500644444444445,34.6,35.0,-0.4
28.7,43.53245277777778,13.500636111111112,34.5,35.0,-0.5
28.9,43.53243333333333,13.500627777777778,34.5,35.0,-0.5
29.1,43.53241388888889,13.500619444444444,34.4,35.0,-0.6
29.3,43.53239444444444,13.500608333333334,34.2,35.0,-0.8
29.5,43.532375,13.5006,34.1,35.0,-0.9
29.7,43.532352777777774,13.500591666666667,34.0,35.0,-1.0
29.8,43.53234444444444,13.500588888888888,33.9,35.0,-1.1
29.9,43.532333333333334,13.500586111111112,33.9,35.0,-1.1
30.1,43.532313888888886,13.500577777777778,34.0,36.0,-2.0
30.3,43.532291666666666,13.500569444444444,33.9,36.0,-2.1
30.5,43.53227222222222,13.50056111111111,33.9,36.0,-2.1
30.7,43.53225,13.500555555555556,33.9,36.0,-2.1
30.9,43.532225,13.500547222222222,33.9,36.0,-2.1
31.0,43.53221388888889,13.500544444444444,33.9,36.0,-2.1
31.1,43.532202777777776,13.500538888888888,33.9,36.0,-2.1
31.2,43.53219166666666,13.500536111111112,33.9,36.0,-2.1
31.3,43.532180555555556,13.500533333333333,33.9,36.0,-2.1
31.4,43.53216944444444,13.500527777777778,33.9,36.0,-2.1
31.5,43.532158333333335,13.500525,33.9,36.0,-2.1
31.6,43.53214722222222,13.500522222222223,33.9,36.0,-2.1
31.7,43.53213611111111,13.500519444444445,34.0,36.0,-2.0
31.8,43.532125,13.500516666666666,34.0,36.0,-2.0
31.9,43.53211388888889,13.50051388888889,34.0,36.0,-2.0
32.0,43.53210277777778,13.500511111111111,34.0,36.0,-2.0
32.1,43.532091666666666,13.500508333333334,34.0,36.0,-2.0
32.2,43.53208055555555,13.500505555555556,34.0,37.0,-3.0
32.3,43.532069444444446,13.500502777777777,34.0,37.0,-3.0
32.4,43.53205833333333,13.500502777777777,34.0,37.0,-3.0
32.5,43.532044444444445,13.500502777777777,34.0,37.0,-3.0
32.6,43.53203333333333,13.500505555555556,34.0,37.0,-3.0
32.7,43.532022222222224,13.500505555555556,34.0,37.0,-3.0
32.8,43.53201111111111,13.500505555555556,34.0,37.0,-3.0
32.9,43.532,13.500505555555556,34.0,37.0,-3.0
33.0,43.53198611111111,13.500505555555556,34.0,37.0,-3.0
33.1,43.531974999999996,13.500502777777777,33.9,37.0,-3.1
33.2,43.53196388888889,13.5005,33.9,37.0,-3.1
33.3,43.531952777777775,13.5005,33.8,37.0,-3.2
33.4,43.53194166666667,13.500497222222222,33.7,37.0,-3.3
33.5,43.531930555555554,13.500497222222222,33.8,37.0,-3.2
33.6,43.53191944444444,13.500497222222222,33.7,37.0,-3.3
33.7,43.531908333333334,13.500497222222222,33.8,37.0,-3.2
33.8,43.53189722222222,13.500497222222222,33.8,37.0,-3.2
33.9,43.53188611111111,13.500494444444444,33.8,37.0,-3.2
34.0,43.531875,13.500494444444444,33.8,37.0,-3.2
34.1,43.531863888888886,13.500494444444444,33.8,37.0,-3.2
34.2,43.53185277777778,13.500494444444444,33.7,37.0,-3.3
34.3,43.531841666666665,13.500494444444444,33.7,37.0,-3.3
34.4,43.53183055555555,13.500491666666667,33.6,37.0,-3.4
34.5,43.531819444444444,13.500491666666667,33.6,37.0,-3.4
34.6,43.53180833333333,13.500491666666667,33.5,37.0,-3.5
34.7,43.531797222222224,13.500491666666667,33.5,37.0,-3.5
34.8,43.53178611111111,13.500491666666667,33.4,37.0,-3.6
35.0,43.53176111111111,13.500491666666667,33.4,37.0,-3.6
35.1,43.53175,13.500491666666667,33.4,37.0,-3.6
35.2,43.53173888888889,13.500494444444444,33.4,37.0,-3.6
35.3,43.531727777777775,13.500494444444444,33.4,37.0,-3.6
35.5,43.531705555555554,13.500494444444444,33.4,37.0,-3.6
35.6,43.53169166666667,13.500494444444444,33.4,37.0,-3.6
35.8,43.53166944444445,13.500497222222222,33.4,37.0,-3.6
35.9,43.53165833333333,13.500497222222222,33.4,37.0,-3.6
36.0,43.53164722222222,13.500497222222222,33.4,37.0,-3.6
36.1,43.53163333333333,13.500497222222222,33.4,37.0,-3.6
36.2,43.53162222222222,13.5005,33.4,37.0,-3.6
36.3,43.53161111111111,13.5005,33.3,37.0,-3.7
36.4,43.5316,13.5005,33.3,37.0,-3.7
36.5,43.53158611111111,13.5005,33.4,37.0,-3.6
36.6,43.531575,13.5005,33.4,37.0,-3.6
36.8,43.531549999999996,13.500502777777777,33.4,37.0,-3.6
36.9,43.53153888888889,13.500502777777777,33.4,37.0,-3.6
37.0,43.531527777777775,13.500502777777777,33.5,37.0,-3.5
37.1,43.53151388888889,13.500502777777777,33.5,37.0,-3.5
37.2,43.531502777777774,13.500502777777777,33.5,37.0,-3.5
37.3,43.53149166666667,13.500505555555556,33.6,37.0,-3.4
37.4,43.531480555555554,13.500505555555556,33.6,37.0,-3.4
37.5,43.53146666666667,13.500505555555556,33.6,37.0,-3.4
37.7,43.531444444444446,13.500508333333334,33.6,37.0,-3.4
37.8,43.53143055555555,13.500508333333334,33.6,37.0,-3.4
38.0,43.53140833333333,13.500508333333334,33.7,37.0,-3.3
38.2,43.53138333333333,13.500508333333334,33.7,37.0,-3.3
38.4,43.53136111111111,13.500511111111111,33.8,37.0,-3.2
38.6,43.53133611111111,13.500511111111111,33.8,37.0,-3.2
38.8,43.53131111111111,13.500511111111111,33.8,37.0,-3.2
39.0,43.53128611111111,13.50051388888889,33.8,37.0,-3.2
39.2,43.53126388888889,13.50051388888889,33.8,37.0,-3.2
39.4,43.531238888888886,13.50051388888889,33.9,37.0,-3.1
39.6,43.531213888888885,13.50051388888889,34.0,37.0,-3.0
39.8,43.531188888888884,13.50051388888889,34.0,37.0,-3.0
40.0,43.53116388888889,13.50051388888889,34.0,37.0,-3.0
40.2,43.53113888888889,13.50051388888889,33.9,37.0,-3.1
40.4,43.53111388888889,13.50051388888889,34.0,37.0,-3.0
40.5,43.531102777777775,13.50051388888889,33.9,37.0,-3.1
40.6,43.53108888888889,13.50051388888889,33.9,37.0,-3.1
40.8,43.53106388888889,13.50051388888889,33.9,37.0,-3.1
41.0,43.53103888888889,13.50051388888889,34.0,38.0,-4.0
41.2,43.531013888888886,13.500511111111111,33.9,38.0,-4.1
41.4,43.530988888888885,13.500511111111111,34.0,38.0,-4.0
41.6,43.53096388888889,13.500511111111111,34.0,38.0,-4.0
41.8,43.53093888888889,13.500508333333334,34.0,38.0,-4.0
42.0,43.53091388888889,13.500505555555556,34.0,38.0,-4.0
42.2,43.53088888888889,13.500505555555556,34.0,38.0,-4.0
42.4,43.53086388888889,13.500502777777777,34.0,38.0,-4.0
42.5,43.53085,13.5005,34.0,38.0,-4.0
42.6,43.53083888888889,13.5005,34.0,38.0,-4.0
42.8,43.530813888888886,13.500497222222222,34.1,38.0,-3.9
42.9,43.5308,13.500494444444444,34.1,38.0,-3.9
43.0,43.530788888888885,13.500494444444444,34.2,38.0,-3.8
43.1,43.530775,13.500491666666667,34.2,38.0,-3.8
43.2,43.530763888888885,13.500491666666667,34.2,38.0,-3.8
43.3,43.53075,13.500488888888889,34.2,39.0,-4.8
43.5,43.530725,13.500483333333333,34.3,39.0,-4.7
43.6,43.53071388888889,13.500480555555555,34.3,39.0,-4.7
43.7,43.530699999999996,13.500477777777778,34.3,39.0,-4.7
43.8,43.53068888888889,13.500477777777778,34.3,39.0,-4.7
43.9,43.530675,13.500475,34.3,39.0,-4.7
44.0,43.53066111111111,13.500472222222223,34.4,39.0,-4.6
44.1,43.53065,13.500469444444445,34.4,39.0,-4.6
44.2,43.53063611111111,13.500466666666666,34.4,39.0,-4.6
44.4,43.530611111111114,13.500461111111111,34.4,39.0,-4.6
44.6,43.53058611111111,13.500455555555556,34.5,39.0,-4.5
44.7,43.53057222222222,13.500452777777777,34.5,39.0,-4.5
44.8,43.53056111111111,13.500452777777777,34.5,39.0,-4.5
44.9,43.53054722222222,13.50045,34.6,39.0,-4.4
45.0,43.53053333333333,13.500447222222222,34.6,39.0,-4.4
45.1,43.530522222222224,13.500444444444444,34.6,39.0,-4.4
45.2,43.53050833333333,13.500441666666667,34.6,39.0,-4.4
45.3,43.53049444444444,13.500438888888889,34.6,39.0,-4.4
45.4,43.53048333333333,13.500436111111112,34.6,39.0,-4.4
45.5,43.53046944444444,13.500433333333334,34.7,39.0,-4.3
45.6,43.530455555555555,13.500430555555555,34.7,39.0,-4.3
45.8,43.530430555555554,13.500427777777778,34.8,39.0,-4.2
45.9,43.53041666666667,13.500425,34.8,39.0,-4.2
46.0,43.53040277777777,13.500422222222221,34.8,39.0,-4.2
46.1,43.53039166666667,13.500419444444445,34.9,39.0,-4.1
46.2,43.53037777777778,13.500416666666666,34.9,40.0,-5.1
46.4,43.53035,13.50041388888889,35.0,40.0,-5.0
46.5,43.530338888888885,13.500411111111111,35.1,40.0,-4.9
46.6,43.530325,13.500408333333333,35.2,40.0,-4.8
46.7,43.53031111111111,13.500408333333333,35.2,40.0,-4.8
46.9,43.53028333333333,13.500405555555556,35.3,40.0,-4.7
47.1,43.53025833333333,13.5004,35.4,40.0,-4.6
47.2,43.53024444444444,13.5004,35.6,40.0,-4.4
47.3,43.530230555555555,13.500397222222222,35.6,40.0,-4.4
47.4,43.53021944444444,13.500394444444444,35.7,40.0,-4.3
47.6,43.53019166666667,13.500391666666667,35.7,40.0,-4.3
47.7,43.53018055555555,13.500391666666667,35.8,40.0,-4.2
47.8,43.530166666666666,13.500388888888889,35.9,41.0,-5.1
47.9,43.53015277777778,13.500388888888889,35.9,41.0,-5.1
48.0,43.530138888888885,13.50038611111111,35.9,41.0,-5.1
48.1,43.53012777777778,13.500383333333334,36.1,41.0,-4.9
48.2,43.53011388888889,13.500383333333334,36.1,41.0,-4.9
48.3,43.5301,13.500383333333334,36.2,41.0,-4.8
48.4,43.53008611111111,13.500380555555555,36.3,41.0,-4.7
48.6,43.53005833333333,13.500377777777778,36.6,42.0,-5.4
48.7,43.53004444444444,13.500377777777778,36.6,42.0,-5.4
48.8,43.530033333333336,13.500375,36.8,42.0,-5.2
48.9,43.53001944444444,13.500375,36.8,42.0,-5.2
49.0,43.530005555555555,13.500372222222222,37.0,42.0,-5.0
49.1,43.52999166666667,13.500372222222222,37.1,42.0,-4.9
49.2,43.52997777777777,13.500372222222222,37.2,43.0,-5.8
49.3,43.52996388888889,13.500369444444445,37.3,43.0,-5.7
49.4,43.52995,13.500369444444445,37.5,43.0,-5.5
49.6,43.529919444444445,13.500366666666666,37.6,43.0,-5.4
49.7,43.52990555555555,13.500366666666666,37.9,43.0,-5.1
49.8,43.529891666666664,13.50036388888889,37.9,43.0,-5.1
49.9,43.52987777777778,13.50036388888889,38.2,44.0,-5.8
50.0,43.52986388888889,13.50036388888889,38.3,44.0,-5.7
50.1,43.529849999999996,13.500361111111111,38.4,44.0,-5.6
50.2,43.52983611111111,13.500361111111111,38.5,44.0,-5.5
50.3,43.52982222222222,13.500361111111111,38.7,44.0,-5.3
50.4,43.529808333333335,13.500358333333333,38.8,44.0,-5.2
50.5,43.52979166666667,13.500358333333333,39.0,44.0,-5.0
50.6,43.529777777777774,13.500358333333333,39.1,45.0,-5.9
50.7,43.52976388888889,13.500355555555556,39.1,45.0,-5.9
50.8,43.52975,13.500355555555556,39.4,45.0,-5.6
50.9,43.52973611111111,13.500355555555556,39.5,45.0,-5.5
51.0,43.52972222222222,13.500355555555556,39.6,45.0,-5.4
51.1,43.52970555555555,13.500355555555556,39.8,45.0,-5.2
51.2,43.529691666666665,13.500355555555556,40.0,46.0,-6.0
51.3,43.52967777777778,13.500352777777778,40.1,46.0,-5.9
51.4,43.52966388888889,13.500352777777778,40.3,46.0,-5.7
51.5,43.52965,13.500352777777778,40.4,46.0,-5.6
51.6,43.52963333333333,13.500352777777778,40.4,46.0,-5.6
51.7,43.52961944444444,13.500352777777778,40.8,46.0,-5.2
51.8,43.529605555555555,13.500352777777778,40.9,47.0,-6.1
51.9,43.52959166666667,13.500352777777778,41.1,47.0,-5.9
52.0,43.529577777777774,13.500352777777778,41.2,47.0,-5.8
52.1,43.52956111111111,13.500352777777778,41.4,47.0,-5.6
52.2,43.52954722222222,13.500352777777778,41.5,47.0,-5.5
52.3,43.52953333333333,13.500352777777778,41.7,48.0,-6.3
52.4,43.529519444444446,13.500352777777778,41.8,48.0,-6.2
52.5,43.52950555555555,13.500352777777778,41.8,48.0,-6.2
52.6,43.529488888888885,13.50035,42.1,48.0,-5.9
52.7,43.529475,13.50035,42.2,48.0,-5.8
52.8,43.52946111111111,13.50035,42.4,48.0,-5.6
52.9,43.529447222222224,13.50035,42.5,49.0,-6.5
53.0,43.52943055555556,13.50035,42.6,49.0,-6.4
53.1,43.52941666666666,13.500347222222222,42.7,49.0,-6.3
53.2,43.529402777777776,13.500347222222222,42.8,49.0,-6.2
53.3,43.52938888888889,13.500347222222222,43.0,49.0,-6.0
53.4,43.52937222222222,13.500347222222222,43.0,50.0,-7.0
53.5,43.529358333333334,13.500344444444444,43.2,50.0,-6.8
53.6,43.52934444444444,13.500344444444444,43.4,50.0,-6.6
53.7,43.52933055555555,13.500344444444444,43.5,50.0,-6.5
53.8,43.529313888888886,13.500344444444444,43.7,50.0,-6.3
53.9,43.5293,13.500344444444444,43.8,50.0,-6.2
54.0,43.52928611111111,13.500341666666667,44.0,51.0,-7.0
54.1,43.52927222222222,13.500341666666667,44.1,51.0,-6.9
54.2,43.52925555555556,13.500341666666667,44.3,51.0,-6.7
54.3,43.529241666666664,13.500341666666667,44.3,51.0,-6.7
54.4,43.52922777777778,13.500341666666667,44.6,51.0,-6.4
54.5,43.52921388888889,13.500341666666667,44.7,51.0,-6.3
54.6,43.52919722222222,13.500341666666667,44.9,52.0,-7.1
54.7,43.529183333333336,13.500341666666667,45.1,52.0,-6.9
54.8,43.52916944444444,13.500341666666667,45.2,52.0,-6.8
54.9,43.529155555555555,13.500341666666667,45.4,52.0,-6.6
55.0,43.52913888888889,13.500341666666667,45.6,52.0,-6.4
55.1,43.529125,13.500341666666667,45.7,52.0,-6.3
55.2,43.52911111111111,13.500341666666667,45.9,52.0,-6.1
55.3,43.52909722222222,13.500341666666667,46.1,52.0,-5.9
55.4,43.52908055555555,13.500341666666667,46.2,53.0,-6.8
55.5,43.529066666666665,13.500341666666667,46.4,53.0,-6.6
55.6,43.52905277777778,13.500341666666667,46.5,53.0,-6.5
55.7,43.52903888888889,13.500341666666667,46.7,53.0,-6.3
55.8,43.529022222222224,13.500341666666667,46.8,53.0,-6.2
55.9,43.52900833333333,13.500338888888889,47.0,53.0,-6.0
56.0,43.52899444444444,13.500338888888889,47.1,53.0,-5.9
56.1,43.528980555555556,13.500338888888889,47.1,53.0,-5.9
56.2,43.52896388888889,13.500338888888889,47.4,54.0,-6.6
56.3,43.52895,13.500338888888889,47.5,54.0,-6.5
56.4,43.52893611111111,13.500341666666667,47.7,54.0,-6.3
56.5,43.52892222222222,13.500341666666667,47.9,54.0,-6.1
56.6,43.528908333333334,13.500341666666667,48.0,54.0,-6.0
56.7,43.52889166666667,13.500341666666667,48.2,54.0,-5.8
56.8,43.52887777777778,13.500341666666667,48.4,54.0,-5.6
56.9,43.528863888888885,13.500341666666667,48.5,54.0,-5.5
57.0,43.52885,13.500341666666667,48.7,54.0,-5.3
