t,lat,lon,gps_alt,dem_alt,diff_m
84.4,43.50480833333334,13.499849999999999,40.4,43.0,-2.6
84.6,43.504783333333336,13.499844444444443,40.2,43.0,-2.8
84.8,43.50476111111111,13.499838888888888,40.1,43.0,-2.9
85.0,43.50473888888889,13.499830555555555,39.9,43.0,-3.1
85.2,43.50471388888889,13.499822222222221,39.8,43.0,-3.2
85.4,43.504691666666666,13.499813888888887,39.8,43.0,-3.2
85.6,43.504666666666665,13.499802777777777,39.7,43.0,-3.3
85.8,43.504644444444445,13.499791666666665,39.5,43.0,-3.5
86.0,43.504622222222224,13.499780555555555,39.4,43.0,-3.6
86.2,43.5046,13.499766666666666,39.2,43.0,-3.8
86.4,43.504575,13.499755555555554,39.0,43.0,-4.0
86.6,43.504552777777775,13.499741666666665,38.9,43.0,-4.1
86.8,43.50452777777778,13.499727777777776,38.8,43.0,-4.2
87.0,43.50450555555555,13.499713888888888,38.7,42.0,-3.3
87.2,43.50448333333333,13.499697222222222,38.6,42.0,-3.4
87.4,43.50446111111111,13.499683333333332,38.5,42.0,-3.5
87.5,43.504447222222225,13.499675,38.5,42.0,-3.5
87.6,43.50443611111111,13.499666666666666,38.4,42.0,-3.6
87.7,43.504425,13.499658333333333,38.4,42.0,-3.6
87.8,43.50441388888889,13.499652777777778,38.4,42.0,-3.6
87.9,43.50440277777778,13.499644444444444,38.3,42.0,-3.7
88.1,43.50438055555556,13.499627777777777,38.2,42.0,-3.8
88.3,43.504355555555556,13.49961111111111,38.2,42.0,-3.8
88.4,43.50434444444444,13.499602777777778,38.1,42.0,-3.9
88.5,43.504333333333335,13.499594444444444,38.1,42.0,-3.9
88.6,43.50432222222222,13.49958611111111,38.1,42.0,-3.9
88.7,43.504311111111114,13.499577777777777,38.1,42.0,-3.9
88.8,43.5043,13.499569444444443,38.0,42.0,-4.0
88.9,43.50428888888889,13.49956111111111,38.0,42.0,-4.0
89.0,43.504275,13.499555555555554,38.0,42.0,-4.0
89.1,43.504263888888886,13.49954722222222,38.0,42.0,-4.0
89.2,43.50425277777778,13.499538888888887,38.0,42.0,-4.0
