t,lat,lon,speed_kmh,R_gps,dir_gps,R_osm,dir_osm,road_name,quality
21.7,43.53299722222222,13.501013888888888,27.9022,17.3,right,57.4,right,Strada Frazione Aspio,ok
21.9,43.53298611111111,13.501005555555556,28.4189,21.0,right,57.4,right,Strada Frazione Aspio,ok
22.1,43.53297222222222,13.500997222222223,29.0616,30.7,right,57.4,right,Strada Frazione Aspio,ok
22.3,43.53295833333333,13.50098888888889,29.3449,71.6,right,57.4,right,Strada Frazione Aspio,ok
22.5,43.53294722222222,13.500977777777777,29.932,77.5,right,57.4,right,Strada Frazione Aspio,ok
22.7,43.53293333333333,13.500966666666667,30.208,108.0,right,57.4,right,Strada Frazione Aspio,ok
22.9,43.53292222222222,13.500955555555555,30.7951,284.1,right,57.4,right,Strada Frazione Aspio,ok
23.1,43.53290833333333,13.500944444444444,31.6044,773.8,left,57.4,right,Strada Frazione Aspio,ok
23.3,43.532894444444445,13.500933333333334,31.4118,137.0,left,57.4,right,Strada Frazione Aspio,ok
23.5,43.53288888888889,13.500927777777777,31.81,421.9,left,57.4,right,Strada Frazione Aspio,ok
23.5,43.53288055555556,13.500922222222222,31.81,113.8,right,57.4,right,Strada Frazione Aspio,ok
23.7,43.53286666666666,13.500911111111112,32.2544,175.5,right,57.4,right,Strada Frazione Aspio,ok
23.9,43.53285555555556,13.5009,32.6989,612.3,left,57.4,right,Strada Frazione Aspio,ok
24.1,43.53284166666666,13.500886111111111,32.923,1397.3,left,57.4,right,Strada Frazione Aspio,ok
24.3,43.532827777777776,13.500875,33.2823,481.5,left,57.4,right,Strada Frazione Aspio,ok
24.5,43.53281944444444,13.500869444444444,33.8472,118.4,left,57.4,right,Strada Frazione Aspio,ok
24.5,43.53281388888889,13.500863888888889,33.8472,151.7,left,57.4,right,Strada Frazione Aspio,ok
24.7,43.53279722222222,13.500852777777778,34.2213,275.8,left,57.4,right,Strada Frazione Aspio,ok
24.9,43.532783333333334,13.50083888888889,34.9824,517.9,right,57.4,right,Strada Frazione Aspio,ok
25.1,43.53276944444444,13.500827777777777,35.3028,161.7,left,57.4,right,Strada Frazione Aspio,ok
25.3,43.53275277777778,13.500816666666667,35.8473,184.0,left,57.4,right,Strada Frazione Aspio,ok
25.5,43.532738888888886,13.500802777777778,36.3696,356.2,left,57.4,right,Strada Frazione Aspio,ok
25.7,43.53272222222222,13.500791666666666,36.9455,290.4,left,57.4,right,Strada Frazione Aspio,ok
25.9,43.53270555555555,13.500780555555556,36.6752,274.7,left,57.4,right,Strada Frazione Aspio,ok
26.1,43.532688888888885,13.500769444444444,37.4123,108.3,left,57.4,right,Strada Frazione Aspio,ok
26.3,43.532672222222224,13.500755555555555,37.5697,135.9,left,57.4,right,Strada Frazione Aspio,ok
26.5,43.53265555555556,13.500744444444445,38.1401,126.5,left,57.4,right,Strada Frazione Aspio,ok
26.7,43.53263888888889,13.500736111111111,38.2882,179.2,left,57.4,right,Strada Frazione Aspio,ok
26.9,43.53261944444444,13.500725,38.6957,186.6,left,57.4,right,Strada Frazione Aspio,ok
27.1,43.532602777777775,13.500713888888889,38.8309,228.9,left,57.4,right,Strada Frazione Aspio,ok
27.3,43.53258611111111,13.500702777777779,39.3828,583.1,left,57.4,right,Strada Frazione Aspio,ok
27.5,43.53256666666667,13.500691666666667,39.3772,250.7,left,57.4,right,Strada Frazione Aspio,ok
27.7,43.53254722222222,13.500683333333333,39.9106,220.9,left,57.4,right,Strada Frazione Aspio,ok
27.9,43.53253055555555,13.500672222222223,39.6717,132.9,left,57.4,right,Strada Frazione Aspio,ok
28.1,43.53251111111111,13.500663888888889,40.2143,127.4,left,57.4,right,Strada Frazione Aspio,ok
28.3,43.532491666666665,13.500655555555555,40.2254,121.9,left,,straight,Strada Frazione Aspio,ok
28.5,43.53247222222222,13.500644444444445,40.6755,170.4,left,,straight,Strada Frazione Aspio,ok
28.7,43.53245277777778,13.500636111111112,41.4811,266.7,right,,straight,Strada Frazione Aspio,ok
28.9,43.53243333333333,13.500627777777778,41.1626,1091.9,left,,straight,Strada Frazione Aspio,ok
29.1,43.53241388888889,13.500619444444444,40.8422,243.0,left,,straight,Strada Frazione Aspio,ok
29.3,43.53239444444444,13.500608333333334,41.0996,844.0,left,,straight,Strada Frazione Aspio,ok
29.5,43.532375,13.5006,42.0552,187.2,left,,straight,Strada Frazione Aspio,ok
29.7,43.532352777777774,13.500591666666667,41.6348,94.2,left,,straight,Strada Frazione Aspio,ok
29.8,43.53234444444444,13.500588888888888,41.8145,112.8,left,,straight,Strada Frazione Aspio,ok
29.9,43.532333333333334,13.500586111111112,42.1774,394.9,left,,straight,Strada Frazione Aspio,ok
30.0,43.532313888888886,13.500577777777778,42.3552,249.7,left,,straight,Strada Frazione Aspio,ok
30.0,43.532291666666666,13.500569444444444,42.7497,330.7,left,,straight,Strada Frazione Aspio,ok
30.7,43.53225,13.500555555555556,44.6888,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.53227222222222,13.50056111111111,43.5627,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.53225,13.500555555555556,44.6888,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.532225,13.500547222222222,45.0814,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.53221388888889,13.500544444444444,45.6574,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.532202777777776,13.500538888888888,46.0055,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.53219166666666,13.500536111111112,46.2167,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.532180555555556,13.500533333333333,46.1852,,straight,,straight,Strada Frazione Aspio,ok
31.0,43.53216944444444,13.500527777777778,46.1852,547.4,left,,straight,Strada Frazione Aspio,ok
31.7,43.53213611111111,13.500519444444445,45.8852,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.532158333333335,13.500525,46.0481,610.7,right,,straight,Strada Frazione Aspio,ok
32.0,43.53214722222222,13.500522222222223,45.8574,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.53213611111111,13.500519444444445,45.8852,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.532125,13.500516666666666,45.7407,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.53211388888889,13.50051388888889,45.6092,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.53210277777778,13.500511111111111,44.9462,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.532091666666666,13.500508333333334,44.6128,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.53208055555555,13.500505555555556,44.6202,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.532069444444446,13.500502777777777,44.6202,,straight,,straight,Strada Frazione Aspio,ok
32.0,43.53205833333333,13.500502777777777,45.0443,84.6,left,,straight,Strada Frazione Aspio,ok
32.7,43.532022222222224,13.500505555555556,45.3555,519.3,left,,straight,Strada Frazione Aspio,ok
33.0,43.532044444444445,13.500502777777777,45.0721,180.8,right,,straight,Strada Frazione Aspio,ok
33.0,43.53203333333333,13.500505555555556,45.6888,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.532022222222224,13.500505555555556,45.3555,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.53201111111111,13.500505555555556,44.5258,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.532,13.500505555555556,44.6332,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.53198611111111,13.500505555555556,44.9221,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.531974999999996,13.500502777777777,44.9147,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.53196388888889,13.5005,44.9147,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.531952777777775,13.5005,44.648,,straight,,straight,Strada Frazione Aspio,ok
33.0,43.53194166666667,13.500497222222222,44.8054,209.7,left,,straight,unnamed,ok
33.7,43.531908333333334,13.500497222222222,45.261,255.4,left,,straight,unnamed,ok
34.0,43.531930555555554,13.500497222222222,45.1647,980.2,right,,straight,unnamed,ok
34.0,43.53191944444444,13.500497222222222,45.5648,,straight,,straight,unnamed,ok
34.0,43.531908333333334,13.500497222222222,45.261,,straight,,straight,unnamed,ok
34.0,43.53189722222222,13.500497222222222,45.3258,,straight,,straight,unnamed,ok
34.0,43.53188611111111,13.500494444444444,45.5148,,straight,,straight,unnamed,ok
34.0,43.531875,13.500494444444444,0.0,,straight,,straight,unnamed,ok
34.0,43.531863888888886,13.500494444444444,45.624,,straight,,straight,unnamed,ok
34.0,43.53185277777778,13.500494444444444,45.5036,,straight,,straight,unnamed,ok
34.0,43.531841666666665,13.500494444444444,45.5333,,straight,,straight,unnamed,ok
34.6,43.53180833333333,13.500491666666667,45.4796,,straight,,straight,unnamed,ok
35.0,43.53183055555555,13.500491666666667,45.5611,674.5,right,,straight,unnamed,ok
35.0,43.531819444444444,13.500491666666667,45.3888,,straight,,straight,unnamed,ok
35.0,43.53180833333333,13.500491666666667,45.4796,,straight,,straight,unnamed,ok
35.0,43.531797222222224,13.500491666666667,45.9129,,straight,,straight,unnamed,ok
35.0,43.53178611111111,13.500491666666667,45.5981,,straight,,straight,unnamed,ok
35.0,43.53176111111111,13.500491666666667,45.3277,,straight,,straight,unnamed,ok
35.0,43.53175,13.500491666666667,46.2407,,straight,,straight,unnamed,ok
35.0,43.53173888888889,13.500494444444444,45.9889,,straight,,straight,unnamed,ok
35.0,43.531727777777775,13.500494444444444,46.0222,,straight,,straight,unnamed,ok
35.6,43.53169166666667,13.500494444444444,46.7241,,straight,,straight,unnamed,ok
36.0,43.531705555555554,13.500494444444444,46.1889,,straight,,straight,unnamed,ok
36.0,43.53169166666667,13.500494444444444,46.7241,,straight,,straight,unnamed,ok
36.0,43.53166944444445,13.500497222222222,46.4445,,straight,,straight,unnamed,ok
36.0,43.53165833333333,13.500497222222222,46.4445,,straight,,straight,unnamed,ok
36.0,43.53164722222222,13.500497222222222,46.6463,,straight,,straight,unnamed,ok
36.0,43.53163333333333,13.500497222222222,46.7704,,straight,,straight,unnamed,ok
36.0,43.53162222222222,13.5005,46.563,,straight,135.0,left,Via Ancona,ok
36.0,43.53161111111111,13.5005,46.5241,987.3,right,135.0,left,Via Ancona,ok
36.6,43.531575,13.5005,47.239,1174.7,right,135.0,left,Via Ancona,ok
37.0,43.5316,13.5005,46.6056,478.5,right,135.0,left,Via Ancona,ok
37.0,43.53158611111111,13.5005,47.2204,,straight,135.0,left,Via Ancona,ok
37.0,43.531575,13.5005,47.239,,straight,135.0,left,Via Ancona,ok
37.0,43.531549999999996,13.500502777777777,47.2353,,straight,135.0,left,Via Ancona,ok
37.0,43.53153888888889,13.500502777777777,47.6001,,straight,135.0,left,Via Ancona,ok
37.0,43.531527777777775,13.500502777777777,48.0094,,straight,135.0,left,Via Ancona,ok
37.0,43.53151388888889,13.500502777777777,47.6371,,straight,135.0,left,Via Ancona,ok
37.0,43.531502777777774,13.500502777777777,47.7742,,straight,135.0,left,Via Ancona,ok
37.0,43.53149166666667,13.500505555555556,47.8316,,straight,818.2,left,Via Ancona,ok
37.7,43.531444444444446,13.500508333333334,47.5001,,straight,818.2,left,Via Ancona,ok
38.0,43.531480555555554,13.500505555555556,47.4964,,straight,818.2,left,Via Ancona,ok
38.0,43.53146666666667,13.500505555555556,47.789,,straight,818.2,left,Via Ancona,ok
38.0,43.531444444444446,13.500508333333334,47.5001,,straight,818.2,left,Via Ancona,ok
38.0,43.53143055555555,13.500508333333334,47.7446,,straight,818.2,left,Via Ancona,ok
38.0,43.53140833333333,13.500508333333334,47.8464,,straight,818.2,left,Via Ancona,ok
